x,y,vx,vy,paddle_user.y
287,129,3,3,166
290,132,3,3,166
293,135,3,3,164
296,138,3,3,163
299,141,3,3,163
302,144,3,3,161
305,147,3,3,159
308,150,3,3,159
311,153,3,3,155
314,156,3,3,153
317,159,3,3,151
320,162,3,3,149
323,165,3,3,149
326,168,3,3,146
329,171,3,3,143
332,174,3,3,140
335,177,3,3,140
338,180,3,3,137
341,183,3,3,133
344,186,3,3,130
347,189,3,3,127
350,192,3,3,127
353,195,3,3,121
356,198,3,3,114
359,201,3,3,111
362,204,3,3,108
365,207,3,3,108
368,210,3,3,105
371,213,3,3,102
374,216,3,3,102
377,219,3,3,99
380,222,3,3,96
383,225,3,3,91
386,228,3,3,91
389,231,3,3,86
392,234,3,3,81
395,237,3,3,81
398,240,3,3,72
401,243,3,3,72
404,246,3,3,72
407,249,3,3,72
410,252,3,3,72
413,255,3,3,72
416,258,3,3,72
419,261,3,3,72
422,264,3,3,72
425,267,3,3,72
428,270,3,3,72
431,273,3,3,72
434,276,3,3,72
437,279,3,3,72
440,282,3,3,72
443,285,3,3,72
446,288,3,3,72
449,291,3,3,72
452,294,3,3,72
455,297,3,3,72
458,300,3,3,72
461,303,3,3,72
464,306,3,3,72
467,309,3,3,72
470,312,3,3,72
473,315,3,3,72
476,318,3,3,72
479,321,3,3,72
482,324,3,3,72
485,327,3,3,72
488,330,3,3,72
491,333,3,3,72
494,336,3,3,72
497,339,3,3,72
500,342,3,3,72
503,345,3,3,72
506,348,3,3,72
509,351,3,3,72
512,354,3,3,72
515,357,3,3,72
518,360,3,3,72
521,363,3,3,72
524,366,3,3,72
527,369,3,3,72
530,372,3,3,72
533,375,3,3,72
536,378,3,3,72
539,381,3,3,72
542,384,3,3,72
545,387,3,3,72
548,390,3,3,72
551,393,3,3,72
554,396,3,3,72
557,399,3,3,72
560,402,3,3,72
563,405,3,3,72
566,408,3,3,72
569,411,3,3,72
572,414,3,3,72
575,417,3,3,72
578,420,3,3,72
581,423,3,3,72
584,426,3,3,72
587,429,3,3,72
590,432,3,3,72
593,435,3,3,72
596,438,3,3,72
599,441,3,3,72
602,444,3,3,72
605,447,3,3,72
608,450,3,3,72
611,453,3,3,72
614,456,3,3,72
617,459,3,3,72
620,462,3,3,72
623,465,3,3,72
626,468,3,3,72
629,471,3,3,72
632,474,3,3,72
635,477,3,3,72
638,480,3,3,72
641,483,3,3,72
644,486,3,3,72
647,489,3,3,72
650,492,3,3,72
653,495,3,3,72
656,498,3,3,72
659,501,3,3,72
662,504,3,3,72
665,507,3,3,72
668,510,3,3,72
671,513,3,3,72
674,516,3,3,72
677,519,3,3,72
680,522,3,3,72
683,525,3,3,72
686,528,3,3,72
689,531,3,3,72
692,534,3,3,72
695,537,3,3,72
698,540,3,3,72
701,543,3,3,72
704,546,3,3,72
707,549,3,3,72
710,552,3,3,72
713,555,3,3,72
716,558,3,3,72
716,558,3,-3,72
719,555,3,-3,72
722,552,3,-3,72
725,549,3,-3,72
728,546,3,-3,72
731,543,3,-3,72
734,540,3,-3,72
737,537,3,-3,72
740,534,3,-3,72
743,531,3,-3,72
746,528,3,-3,72
749,525,3,-3,72
752,522,3,-3,72
755,519,3,-3,72
758,516,3,-3,72
761,513,3,-3,72
764,510,3,-3,72
767,507,3,-3,72
770,504,3,-3,72
773,501,3,-3,72
776,498,3,-3,72
779,495,3,-3,72
782,492,3,-3,72
785,489,3,-3,72
788,486,3,-3,72
791,483,3,-3,72
794,480,3,-3,72
797,477,3,-3,72
800,474,3,-3,72
803,471,3,-3,72
806,468,3,-3,72
809,465,3,-3,72
812,462,3,-3,72
815,459,3,-3,72
818,456,3,-3,72
821,453,3,-3,72
824,450,3,-3,72
827,447,3,-3,72
830,444,3,-3,72
833,441,3,-3,72
836,438,3,-3,72
839,435,3,-3,72
842,432,3,-3,72
845,429,3,-3,72
848,426,3,-3,72
851,423,3,-3,72
854,420,3,-3,72
857,417,3,-3,72
860,414,3,-3,72
863,411,3,-3,72
866,408,3,-3,72
869,405,3,-3,72
872,402,3,-3,72
875,399,3,-3,72
878,396,3,-3,72
881,393,3,-3,72
884,390,3,-3,72
887,387,3,-3,72
890,384,3,-3,72
893,381,3,-3,72
896,378,3,-3,72
899,375,3,-3,72
902,372,3,-3,72
905,369,3,-3,72
908,366,3,-3,72
911,363,3,-3,72
914,360,3,-3,72
917,357,3,-3,72
920,354,3,-3,72
923,351,3,-3,72
926,348,3,-3,72
929,345,3,-3,72
932,342,3,-3,72
935,339,3,-3,72
938,336,3,-3,72
941,333,3,-3,72
944,330,3,-3,72
947,327,3,-3,72
950,324,3,-3,72
953,321,3,-3,72
956,318,3,-3,72
959,315,3,-3,72
962,312,3,-3,72
965,309,3,-3,72
968,306,3,-3,72
971,303,3,-3,72
974,300,3,-3,72
977,297,3,-3,72
980,294,3,-3,72
983,291,3,-3,72
986,288,3,-3,72
989,285,3,-3,72
992,282,3,-3,72
995,279,3,-3,72
998,276,3,-3,72
1001,273,3,-3,72
1004,270,3,-3,72
1007,267,3,-3,72
1010,264,3,-3,72
1013,261,3,-3,72
1016,258,3,-3,72
1019,255,3,-3,72
1022,252,3,-3,72
1025,249,3,-3,72
1028,246,3,-3,72
1031,243,3,-3,72
1034,240,3,-3,72
1037,237,3,-3,72
1040,234,3,-3,72
1043,231,3,-3,72
1046,228,3,-3,72
1049,225,3,-3,72
1052,222,3,-3,72
1055,219,3,-3,72
1058,216,3,-3,72
1061,213,3,-3,72
1064,210,3,-3,72
1067,207,3,-3,72
1070,204,3,-3,72
1073,201,3,-3,72
1076,198,3,-3,72
1079,195,3,-3,72
1082,192,3,-3,72
1085,189,3,-3,72
1088,186,3,-3,72
1091,183,3,-3,72
1094,180,3,-3,72
1097,177,3,-3,72
1100,174,3,-3,72
1103,171,3,-3,72
1106,168,3,-3,72
1109,165,3,-3,72
1112,162,3,-3,72
1115,159,3,-3,72
1118,156,3,-3,72
1121,153,3,-3,72
1124,150,3,-3,72
1127,147,3,-3,72
1130,144,3,-3,72
1133,141,3,-3,72
1136,138,3,-3,72
1139,135,3,-3,72
1142,132,3,-3,72
1145,129,3,-3,72
1148,126,3,-3,72
1151,123,3,-3,72
1154,120,3,-3,72
1157,117,3,-3,72
1160,114,3,-3,72
1160,114,-3,-3,72
1157,111,-3,-3,72
1154,108,-3,-3,72
1151,105,-3,-3,72
1148,102,-3,-3,72
1145,99,-3,-3,72
1142,96,-3,-3,72
1139,93,-3,-3,72
1136,90,-3,-3,72
1133,87,-3,-3,72
1130,84,-3,-3,72
1127,81,-3,-3,72
1124,78,-3,-3,72
1121,75,-3,-3,72
1118,72,-3,-3,72
1115,69,-3,-3,72
1112,66,-3,-3,72
1109,63,-3,-3,72
1106,60,-3,-3,72
1103,57,-3,-3,72
1100,54,-3,-3,72
1097,51,-3,-3,72
1094,48,-3,-3,72
1091,45,-3,-3,72
1088,42,-3,-3,72
1088,42,-3,3,72
1085,45,-3,3,72
1082,48,-3,3,72
1079,51,-3,3,72
1076,54,-3,3,72
1073,57,-3,3,72
1070,60,-3,3,72
1067,63,-3,3,72
1064,66,-3,3,72
1061,69,-3,3,72
1058,72,-3,3,72
1055,75,-3,3,72
1052,78,-3,3,72
1049,81,-3,3,72
1046,84,-3,3,72
1043,87,-3,3,72
1040,90,-3,3,72
1037,93,-3,3,72
1034,96,-3,3,72
1031,99,-3,3,72
1028,102,-3,3,72
1025,105,-3,3,72
1022,108,-3,3,72
1019,111,-3,3,72
1016,114,-3,3,72
1013,117,-3,3,72
1010,120,-3,3,72
1007,123,-3,3,72
1004,126,-3,3,72
1001,129,-3,3,72
998,132,-3,3,72
995,135,-3,3,72
992,138,-3,3,72
989,141,-3,3,72
986,144,-3,3,72
983,147,-3,3,72
980,150,-3,3,72
977,153,-3,3,72
974,156,-3,3,72
971,159,-3,3,72
968,162,-3,3,72
965,165,-3,3,72
962,168,-3,3,72
959,171,-3,3,72
956,174,-3,3,72
953,177,-3,3,72
950,180,-3,3,72
947,183,-3,3,72
944,186,-3,3,72
941,189,-3,3,72
938,192,-3,3,72
935,195,-3,3,72
932,198,-3,3,72
929,201,-3,3,72
926,204,-3,3,72
923,207,-3,3,72
920,210,-3,3,72
917,213,-3,3,72
914,216,-3,3,72
911,219,-3,3,72
908,222,-3,3,72
905,225,-3,3,72
902,228,-3,3,72
899,231,-3,3,72
896,234,-3,3,72
893,237,-3,3,72
890,240,-3,3,72
887,243,-3,3,72
884,246,-3,3,72
881,249,-3,3,72
878,252,-3,3,72
875,255,-3,3,72
872,258,-3,3,72
869,261,-3,3,72
866,264,-3,3,72
863,267,-3,3,72
860,270,-3,3,72
857,273,-3,3,72
854,276,-3,3,72
851,279,-3,3,72
848,282,-3,3,72
845,285,-3,3,72
842,288,-3,3,72
839,291,-3,3,72
836,294,-3,3,72
833,297,-3,3,72
830,300,-3,3,72
827,303,-3,3,72
824,306,-3,3,72
821,309,-3,3,72
818,312,-3,3,72
815,315,-3,3,72
812,318,-3,3,72
809,321,-3,3,72
806,324,-3,3,72
803,327,-3,3,72
800,330,-3,3,72
797,333,-3,3,72
794,336,-3,3,72
791,339,-3,3,72
788,342,-3,3,72
785,345,-3,3,72
782,348,-3,3,72
779,351,-3,3,72
776,354,-3,3,72
773,357,-3,3,72
770,360,-3,3,72
767,363,-3,3,72
764,366,-3,3,72
761,369,-3,3,72
758,372,-3,3,72
755,375,-3,3,72
752,378,-3,3,72
749,381,-3,3,72
746,384,-3,3,72
743,387,-3,3,72
740,390,-3,3,72
737,393,-3,3,72
734,396,-3,3,72
731,399,-3,3,72
728,402,-3,3,72
725,405,-3,3,72
722,408,-3,3,72
719,411,-3,3,72
716,414,-3,3,72
713,417,-3,3,72
710,420,-3,3,72
707,423,-3,3,72
704,426,-3,3,72
701,429,-3,3,72
698,432,-3,3,72
695,435,-3,3,72
692,438,-3,3,72
689,441,-3,3,72
686,444,-3,3,72
683,447,-3,3,72
680,450,-3,3,72
677,453,-3,3,72
674,456,-3,3,72
671,459,-3,3,72
668,462,-3,3,72
665,465,-3,3,72
662,468,-3,3,72
659,471,-3,3,72
656,474,-3,3,72
653,477,-3,3,72
650,480,-3,3,72
647,483,-3,3,72
644,486,-3,3,72
641,489,-3,3,72
638,492,-3,3,72
635,495,-3,3,72
632,498,-3,3,72
629,501,-3,3,72
626,504,-3,3,72
623,507,-3,3,72
620,510,-3,3,72
617,513,-3,3,72
614,516,-3,3,72
611,519,-3,3,72
608,522,-3,3,72
605,525,-3,3,72
602,528,-3,3,72
599,531,-3,3,72
596,534,-3,3,72
593,537,-3,3,72
590,540,-3,3,72
587,543,-3,3,72
584,546,-3,3,72
581,549,-3,3,72
578,552,-3,3,72
575,555,-3,3,72
572,558,-3,3,72
572,558,-3,-3,72
569,555,-3,-3,72
566,552,-3,-3,72
563,549,-3,-3,72
560,546,-3,-3,72
557,543,-3,-3,72
554,540,-3,-3,72
551,537,-3,-3,72
548,534,-3,-3,72
545,531,-3,-3,72
542,528,-3,-3,72
539,525,-3,-3,72
536,522,-3,-3,72
533,519,-3,-3,72
530,516,-3,-3,72
527,513,-3,-3,72
524,510,-3,-3,72
521,507,-3,-3,72
518,504,-3,-3,72
515,501,-3,-3,72
512,498,-3,-3,72
509,495,-3,-3,72
506,492,-3,-3,72
503,489,-3,-3,72
500,486,-3,-3,72
497,483,-3,-3,72
494,480,-3,-3,72
491,477,-3,-3,72
488,474,-3,-3,72
485,471,-3,-3,72
482,468,-3,-3,72
479,465,-3,-3,72
476,462,-3,-3,72
473,459,-3,-3,72
470,456,-3,-3,72
467,453,-3,-3,72
464,450,-3,-3,72
461,447,-3,-3,72
458,444,-3,-3,72
455,441,-3,-3,72
452,438,-3,-3,72
449,435,-3,-3,72
446,432,-3,-3,72
443,429,-3,-3,72
440,426,-3,-3,72
437,423,-3,-3,72
434,420,-3,-3,72
431,417,-3,-3,72
428,414,-3,-3,72
425,411,-3,-3,72
422,408,-3,-3,72
419,405,-3,-3,72
416,402,-3,-3,72
413,399,-3,-3,72
410,396,-3,-3,72
407,393,-3,-3,72
404,390,-3,-3,72
401,387,-3,-3,72
398,384,-3,-3,72
395,381,-3,-3,72
392,378,-3,-3,72
389,375,-3,-3,72
386,372,-3,-3,72
383,369,-3,-3,72
380,366,-3,-3,72
377,363,-3,-3,72
374,360,-3,-3,72
371,357,-3,-3,72
368,354,-3,-3,72
365,351,-3,-3,72
362,348,-3,-3,72
359,345,-3,-3,72
356,342,-3,-3,72
353,339,-3,-3,72
350,336,-3,-3,72
347,333,-3,-3,72
344,330,-3,-3,72
341,327,-3,-3,72
338,324,-3,-3,72
335,321,-3,-3,72
332,318,-3,-3,72
329,315,-3,-3,72
326,312,-3,-3,72
323,309,-3,-3,72
320,306,-3,-3,72
317,303,-3,-3,72
314,300,-3,-3,72
311,297,-3,-3,72
308,294,-3,-3,72
305,291,-3,-3,72
302,288,-3,-3,72
299,285,-3,-3,72
296,282,-3,-3,72
293,279,-3,-3,72
290,276,-3,-3,72
287,273,-3,-3,72
284,270,-3,-3,72
281,267,-3,-3,72
278,264,-3,-3,72
275,261,-3,-3,72
272,258,-3,-3,72
269,255,-3,-3,72
266,252,-3,-3,72
263,249,-3,-3,72
260,246,-3,-3,72
257,243,-3,-3,72
254,240,-3,-3,72
251,237,-3,-3,72
248,234,-3,-3,72
245,231,-3,-3,72
242,228,-3,-3,72
239,225,-3,-3,72
236,222,-3,-3,72
233,219,-3,-3,72
230,216,-3,-3,72
227,213,-3,-3,72
224,210,-3,-3,72
221,207,-3,-3,72
218,204,-3,-3,72
215,201,-3,-3,72
212,198,-3,-3,72
209,195,-3,-3,72
206,192,-3,-3,72
203,189,-3,-3,72
200,186,-3,-3,72
197,183,-3,-3,72
194,180,-3,-3,72
191,177,-3,-3,72
188,174,-3,-3,72
185,171,-3,-3,72
182,168,-3,-3,72
179,165,-3,-3,72
176,162,-3,-3,72
173,159,-3,-3,72
170,156,-3,-3,72
167,153,-3,-3,72
164,150,-3,-3,72
161,147,-3,-3,72
158,144,-3,-3,72
155,141,-3,-3,72
152,138,-3,-3,72
149,135,-3,-3,72
146,132,-3,-3,72
143,129,-3,-3,72
140,126,-3,-3,72
137,123,-3,-3,72
134,120,-3,-3,72
131,117,-3,-3,72
128,114,-3,-3,72
125,111,-3,-3,72
122,108,-3,-3,72
119,105,-3,-3,72
116,102,-3,-3,72
113,99,-3,-3,72
110,96,-3,-3,72
107,93,-3,-3,72
104,90,-3,-3,72
101,87,-3,-3,72
98,84,-3,-3,72
95,81,-3,-3,72
92,78,-3,-3,72
89,75,-3,-3,72
86,72,-3,-3,72
83,69,-3,-3,72
80,66,-3,-3,72
77,63,-3,-3,72
74,60,-3,-3,72
71,57,-3,-3,72
68,54,-3,-3,72
65,51,-3,-3,72
62,48,-3,-3,72
59,45,-3,-3,72
56,42,-3,-3,72
56,42,-3,3,72
53,45,-3,3,72
50,48,-3,3,72
47,51,-3,3,72
44,54,-3,3,72
41,57,-3,3,72
41,57,3,3,72
44,60,3,3,72
47,63,3,3,72
50,66,3,3,72
53,69,3,3,72
56,72,3,3,72
59,75,3,3,72
62,78,3,3,72
65,81,3,3,72
68,84,3,3,72
71,87,3,3,72
74,90,3,3,72
77,93,3,3,72
80,96,3,3,72
83,99,3,3,72
86,102,3,3,72
89,105,3,3,72
92,108,3,3,72
95,111,3,3,72
98,114,3,3,72
101,117,3,3,72
104,120,3,3,72
107,123,3,3,72
110,126,3,3,72
113,129,3,3,72
116,132,3,3,72
119,135,3,3,72
122,138,3,3,72
125,141,3,3,72
128,144,3,3,72
131,147,3,3,72
134,150,3,3,72
137,153,3,3,72
140,156,3,3,72
143,159,3,3,72
146,162,3,3,72
149,165,3,3,72
152,168,3,3,72
155,171,3,3,72
158,174,3,3,72
161,177,3,3,72
164,180,3,3,72
167,183,3,3,72
170,186,3,3,72
173,189,3,3,72
176,192,3,3,72
179,195,3,3,72
182,198,3,3,72
185,201,3,3,72
188,204,3,3,72
191,207,3,3,72
194,210,3,3,72
197,213,3,3,72
200,216,3,3,72
203,219,3,3,72
206,222,3,3,72
209,225,3,3,72
212,228,3,3,72
215,231,3,3,72
218,234,3,3,72
221,237,3,3,72
224,240,3,3,72
227,243,3,3,72
230,246,3,3,72
233,249,3,3,72
236,252,3,3,72
239,255,3,3,72
242,258,3,3,72
245,261,3,3,72
248,264,3,3,72
251,267,3,3,72
254,270,3,3,72
257,273,3,3,72
260,276,3,3,72
263,279,3,3,72
266,282,3,3,72
269,285,3,3,72
272,288,3,3,72
275,291,3,3,72
278,294,3,3,72
281,297,3,3,72
284,300,3,3,72
287,303,3,3,72
290,306,3,3,72
293,309,3,3,72
296,312,3,3,72
299,315,3,3,72
302,318,3,3,72
305,321,3,3,72
308,324,3,3,72
311,327,3,3,72
314,330,3,3,72
317,333,3,3,72
320,336,3,3,72
323,339,3,3,72
326,342,3,3,72
329,345,3,3,72
332,348,3,3,72
335,351,3,3,72
338,354,3,3,72
341,357,3,3,72
344,360,3,3,72
347,363,3,3,75
350,366,3,3,78
353,369,3,3,78
356,372,3,3,81
359,375,3,3,84
362,378,3,3,86
365,381,3,3,88
368,384,3,3,88
371,387,3,3,90
374,390,3,3,92
377,393,3,3,95
380,396,3,3,97
383,399,3,3,97
386,402,3,3,100
389,405,3,3,102
392,408,3,3,104
395,411,3,3,104
398,414,3,3,107
401,417,3,3,109
404,420,3,3,111
407,423,3,3,111
410,426,3,3,113
413,429,3,3,116
416,432,3,3,119
419,435,3,3,119
422,438,3,3,122
425,441,3,3,127
428,444,3,3,133
431,447,3,3,138
434,450,3,3,138
437,453,3,3,142
440,456,3,3,148
443,459,3,3,151
446,462,3,3,151
449,465,3,3,154
452,468,3,3,157
455,471,3,3,160
458,474,3,3,163
461,477,3,3,163
464,480,3,3,165
467,483,3,3,167
470,486,3,3,169
473,489,3,3,171
476,492,3,3,171
479,495,3,3,173
482,498,3,3,175
485,501,3,3,177
488,504,3,3,177
491,507,3,3,178
494,510,3,3,180
497,513,3,3,181
500,516,3,3,181
503,519,3,3,182
506,522,3,3,184
509,525,3,3,187
512,528,3,3,189
515,531,3,3,189
518,534,3,3,191
521,537,3,3,194
524,540,3,3,197
527,543,3,3,197
530,546,3,3,199
533,549,3,3,200
536,552,3,3,202
539,555,3,3,202
542,558,3,3,204
542,558,3,-3,206
545,555,3,-3,208
548,552,3,-3,208
551,549,3,-3,211
554,546,3,-3,214
557,543,3,-3,216
560,540,3,-3,217
563,537,3,-3,217
566,534,3,-3,218
569,531,3,-3,218
572,528,3,-3,218
575,525,3,-3,218
578,522,3,-3,218
581,519,3,-3,218
584,516,3,-3,218
587,513,3,-3,218
590,510,3,-3,218
593,507,3,-3,218
596,504,3,-3,218
599,501,3,-3,218
602,498,3,-3,218
605,495,3,-3,218
608,492,3,-3,218
611,489,3,-3,218
614,486,3,-3,218
617,483,3,-3,218
620,480,3,-3,218
623,477,3,-3,218
626,474,3,-3,218
629,471,3,-3,218
632,468,3,-3,218
635,465,3,-3,218
638,462,3,-3,218
641,459,3,-3,218
644,456,3,-3,218
647,453,3,-3,218
650,450,3,-3,218
653,447,3,-3,218
656,444,3,-3,218
659,441,3,-3,218
662,438,3,-3,218
665,435,3,-3,218
668,432,3,-3,218
671,429,3,-3,218
674,426,3,-3,218
677,423,3,-3,218
680,420,3,-3,218
683,417,3,-3,218
686,414,3,-3,218
689,411,3,-3,218
692,408,3,-3,218
695,405,3,-3,218
698,402,3,-3,218
701,399,3,-3,218
704,396,3,-3,218
707,393,3,-3,218
710,390,3,-3,218
713,387,3,-3,218
716,384,3,-3,218
719,381,3,-3,218
722,378,3,-3,218
725,375,3,-3,218
728,372,3,-3,218
731,369,3,-3,218
734,366,3,-3,218
737,363,3,-3,218
740,360,3,-3,218
743,357,3,-3,218
746,354,3,-3,218
749,351,3,-3,218
752,348,3,-3,218
755,345,3,-3,218
758,342,3,-3,218
761,339,3,-3,218
764,336,3,-3,218
767,333,3,-3,218
770,330,3,-3,218
773,327,3,-3,218
776,324,3,-3,218
779,321,3,-3,218
782,318,3,-3,218
785,315,3,-3,218
788,312,3,-3,218
791,309,3,-3,218
794,306,3,-3,218
797,303,3,-3,218
800,300,3,-3,218
803,297,3,-3,218
806,294,3,-3,218
809,291,3,-3,218
812,288,3,-3,218
815,285,3,-3,218
818,282,3,-3,218
821,279,3,-3,218
824,276,3,-3,218
827,273,3,-3,218
830,270,3,-3,218
833,267,3,-3,218
836,264,3,-3,218
839,261,3,-3,218
842,258,3,-3,218
845,255,3,-3,218
848,252,3,-3,218
851,249,3,-3,218
854,246,3,-3,218
857,243,3,-3,218
860,240,3,-3,218
863,237,3,-3,218
866,234,3,-3,218
869,231,3,-3,218
872,228,3,-3,218
875,225,3,-3,218
878,222,3,-3,218
881,219,3,-3,218
884,216,3,-3,218
887,213,3,-3,218
890,210,3,-3,218
893,207,3,-3,218
896,204,3,-3,218
899,201,3,-3,218
902,198,3,-3,218
905,195,3,-3,218
908,192,3,-3,218
911,189,3,-3,218
914,186,3,-3,218
917,183,3,-3,218
920,180,3,-3,218
923,177,3,-3,218
926,174,3,-3,218
929,171,3,-3,218
932,168,3,-3,218
935,165,3,-3,218
938,162,3,-3,218
941,159,3,-3,218
944,156,3,-3,218
947,153,3,-3,218
950,150,3,-3,218
953,147,3,-3,218
956,144,3,-3,218
959,141,3,-3,218
962,138,3,-3,218
965,135,3,-3,218
968,132,3,-3,218
971,129,3,-3,218
974,126,3,-3,218
977,123,3,-3,218
980,120,3,-3,218
983,117,3,-3,218
986,114,3,-3,218
989,111,3,-3,218
992,108,3,-3,218
995,105,3,-3,218
998,102,3,-3,218
1001,99,3,-3,218
1004,96,3,-3,218
1007,93,3,-3,218
1010,90,3,-3,218
1013,87,3,-3,218
1016,84,3,-3,218
1019,81,3,-3,218
1022,78,3,-3,218
1025,75,3,-3,218
1028,72,3,-3,218
1031,69,3,-3,218
1034,66,3,-3,218
1037,63,3,-3,218
1040,60,3,-3,218
1043,57,3,-3,218
1046,54,3,-3,218
1049,51,3,-3,218
1052,48,3,-3,218
1055,45,3,-3,218
1058,42,3,-3,218
1058,42,3,3,218
1061,45,3,3,218
1064,48,3,3,218
1067,51,3,3,218
1070,54,3,3,218
1073,57,3,3,218
1076,60,3,3,218
1079,63,3,3,218
1082,66,3,3,218
1085,69,3,3,218
1088,72,3,3,218
1091,75,3,3,218
1094,78,3,3,218
1097,81,3,3,218
1100,84,3,3,218
1103,87,3,3,218
1106,90,3,3,218
1109,93,3,3,218
1112,96,3,3,218
1115,99,3,3,218
1118,102,3,3,218
1121,105,3,3,218
1124,108,3,3,218
1127,111,3,3,218
1130,114,3,3,218
1133,117,3,3,218
1136,120,3,3,218
1139,123,3,3,218
1142,126,3,3,218
1145,129,3,3,218
1148,132,3,3,218
1151,135,3,3,218
1154,138,3,3,218
1157,141,3,3,218
1160,144,3,3,218
1160,144,-3,3,218
1157,147,-3,3,218
1154,150,-3,3,218
1151,153,-3,3,218
1148,156,-3,3,218
1145,159,-3,3,218
1142,162,-3,3,218
1139,165,-3,3,218
1136,168,-3,3,218
1133,171,-3,3,218
1130,174,-3,3,218
1127,177,-3,3,218
1124,180,-3,3,218
1121,183,-3,3,218
1118,186,-3,3,218
1115,189,-3,3,218
1112,192,-3,3,218
1109,195,-3,3,218
1106,198,-3,3,218
1103,201,-3,3,218
1100,204,-3,3,218
1097,207,-3,3,218
1094,210,-3,3,218
1091,213,-3,3,218
1088,216,-3,3,218
1085,219,-3,3,218
1082,222,-3,3,218
1079,225,-3,3,218
1076,228,-3,3,218
1073,231,-3,3,218
1070,234,-3,3,218
1067,237,-3,3,218
1064,240,-3,3,218
1061,243,-3,3,218
1058,246,-3,3,218
1055,249,-3,3,218
1052,252,-3,3,218
1049,255,-3,3,218
1046,258,-3,3,218
1043,261,-3,3,218
1040,264,-3,3,218
1037,267,-3,3,218
1034,270,-3,3,218
1031,273,-3,3,218
1028,276,-3,3,218
1025,279,-3,3,218
1022,282,-3,3,218
1019,285,-3,3,218
1016,288,-3,3,218
1013,291,-3,3,218
1010,294,-3,3,218
1007,297,-3,3,218
1004,300,-3,3,218
1001,303,-3,3,218
998,306,-3,3,218
995,309,-3,3,218
992,312,-3,3,218
989,315,-3,3,218
986,318,-3,3,218
983,321,-3,3,218
980,324,-3,3,218
977,327,-3,3,218
974,330,-3,3,218
971,333,-3,3,218
968,336,-3,3,218
965,339,-3,3,218
962,342,-3,3,218
959,345,-3,3,218
956,348,-3,3,218
953,351,-3,3,218
950,354,-3,3,218
947,357,-3,3,218
944,360,-3,3,218
941,363,-3,3,218
938,366,-3,3,218
935,369,-3,3,218
932,372,-3,3,218
929,375,-3,3,218
926,378,-3,3,218
923,381,-3,3,218
920,384,-3,3,218
917,387,-3,3,218
914,390,-3,3,218
911,393,-3,3,218
908,396,-3,3,218
905,399,-3,3,218
902,402,-3,3,218
899,405,-3,3,218
896,408,-3,3,218
893,411,-3,3,218
890,414,-3,3,218
887,417,-3,3,218
884,420,-3,3,218
881,423,-3,3,218
878,426,-3,3,218
875,429,-3,3,218
872,432,-3,3,218
869,435,-3,3,218
866,438,-3,3,218
863,441,-3,3,218
860,444,-3,3,218
857,447,-3,3,218
854,450,-3,3,218
851,453,-3,3,218
848,456,-3,3,218
845,459,-3,3,218
842,462,-3,3,218
839,465,-3,3,218
836,468,-3,3,218
833,471,-3,3,218
830,474,-3,3,218
827,477,-3,3,218
824,480,-3,3,218
821,483,-3,3,218
818,486,-3,3,218
815,489,-3,3,218
812,492,-3,3,218
809,495,-3,3,218
806,498,-3,3,218
803,501,-3,3,218
800,504,-3,3,218
797,507,-3,3,218
794,510,-3,3,218
791,513,-3,3,218
788,516,-3,3,218
785,519,-3,3,218
782,522,-3,3,218
779,525,-3,3,218
776,528,-3,3,218
773,531,-3,3,218
770,534,-3,3,218
767,537,-3,3,218
764,540,-3,3,218
761,543,-3,3,218
758,546,-3,3,218
755,549,-3,3,218
752,552,-3,3,218
749,555,-3,3,218
746,558,-3,3,218
746,558,-3,-3,218
743,555,-3,-3,218
740,552,-3,-3,218
737,549,-3,-3,218
734,546,-3,-3,218
731,543,-3,-3,218
728,540,-3,-3,218
725,537,-3,-3,218
722,534,-3,-3,218
719,531,-3,-3,218
716,528,-3,-3,218
713,525,-3,-3,218
710,522,-3,-3,218
707,519,-3,-3,218
704,516,-3,-3,218
701,513,-3,-3,218
698,510,-3,-3,218
695,507,-3,-3,218
692,504,-3,-3,218
689,501,-3,-3,218
686,498,-3,-3,218
683,495,-3,-3,218
680,492,-3,-3,218
677,489,-3,-3,218
674,486,-3,-3,218
671,483,-3,-3,218
668,480,-3,-3,218
665,477,-3,-3,218
662,474,-3,-3,218
659,471,-3,-3,218
656,468,-3,-3,218
653,465,-3,-3,218
650,462,-3,-3,218
647,459,-3,-3,218
644,456,-3,-3,218
641,453,-3,-3,218
638,450,-3,-3,218
635,447,-3,-3,218
632,444,-3,-3,218
629,441,-3,-3,218
626,438,-3,-3,218
623,435,-3,-3,218
620,432,-3,-3,218
617,429,-3,-3,218
614,426,-3,-3,218
611,423,-3,-3,218
608,420,-3,-3,218
605,417,-3,-3,218
602,414,-3,-3,218
599,411,-3,-3,218
596,408,-3,-3,218
593,405,-3,-3,218
590,402,-3,-3,218
587,399,-3,-3,218
584,396,-3,-3,218
581,393,-3,-3,218
578,390,-3,-3,218
575,387,-3,-3,218
572,384,-3,-3,218
569,381,-3,-3,218
566,378,-3,-3,218
563,375,-3,-3,218
560,372,-3,-3,218
557,369,-3,-3,218
554,366,-3,-3,218
551,363,-3,-3,218
548,360,-3,-3,218
545,357,-3,-3,218
542,354,-3,-3,218
539,351,-3,-3,218
536,348,-3,-3,218
533,345,-3,-3,218
530,342,-3,-3,218
